MSSubClass,LotFrontage,LotArea,LotShape,LandContour,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,MasVnrArea,ExterQual,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,PoolQC,Fence,Alley_Grvl,MiscFeature_Shed,GarageType_Attchd,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Electrical_FuseA,Electrical_FuseF,Electrical_SBrkr,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_SFoyer,RoofStyle_Gable,RoofStyle_Hip,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Normal,SaleCondition_Partial
20,100.0,10175,3,4,3,6,5,1964,1964,7,272.0,3,3,3,1,4,490,935,1425,4,1,1425,0,1425,0,2,0,3,1,3,7,1,4,1964.0,2,2,576,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
160,24.0,2645,4,4,3,8,5,1999,2000,7,456.0,4,4,3,1,6,649,321,970,5,1,983,756,1739,1,2,1,3,1,4,7,0,0,1999.0,3,2,480,3,3,2,115,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
60,89.0,11645,3,4,3,7,5,2004,2004,7,0.0,4,4,3,1,1,0,860,860,5,1,860,860,1720,0,2,1,3,1,4,7,0,0,2004.0,2,2,565,3,3,2,0,70,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
60,66.0,13682,2,2,3,10,5,2006,2006,7,1031.0,5,5,3,4,1,0,1410,1410,5,1,1426,1519,2945,0,3,1,3,1,4,10,1,4,2006.0,3,3,641,3,3,2,192,0,37,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
20,60.0,7200,4,3,3,5,7,1972,1972,7,0.0,3,3,3,3,5,632,148,780,5,1,780,0,780,0,1,0,2,1,3,4,0,0,1973.0,1,1,352,3,3,2,196,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,63.0,13072,4,4,3,6,5,2004,2004,7,0.0,3,4,3,1,5,941,217,1158,5,1,1158,0,1158,1,1,1,3,1,4,5,0,0,2006.0,1,2,576,3,3,2,0,50,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
75,60.0,7200,4,4,3,5,7,1920,1996,7,0.0,3,3,2,1,1,0,530,530,3,0,581,530,1111,0,1,0,3,1,2,6,0,0,1935.0,1,1,288,3,3,0,0,0,144,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
120,44.0,6442,3,4,3,8,5,2006,2006,7,178.0,4,4,4,2,6,24,1346,1370,5,1,1370,0,1370,0,2,0,2,1,4,6,1,4,2006.0,2,2,484,3,3,2,120,49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
70,50.0,10300,3,3,3,7,6,1921,1950,7,0.0,3,3,3,1,1,0,576,576,4,1,902,808,1710,0,2,0,3,1,3,9,0,0,1990.0,1,2,480,3,3,2,12,11,64,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
60,69.0,9375,4,4,3,7,5,1997,1998,7,573.0,3,4,3,1,6,739,318,1057,5,1,1057,977,2034,1,2,1,3,1,4,8,0,0,1998.0,2,2,645,3,3,2,576,36,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
60,76.0,9591,4,4,3,8,5,2004,2005,7,344.0,4,5,3,3,1,0,1143,1143,5,1,1143,1330,2473,0,2,1,4,1,4,9,1,4,2004.0,2,3,852,3,3,2,192,151,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20,69.0,19900,4,4,3,7,5,1970,1989,7,287.0,3,4,3,4,6,912,1035,1947,3,1,2207,0,2207,1,2,0,3,1,3,7,1,4,1970.0,2,2,576,3,3,2,301,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,72.0,10665,3,4,3,7,5,2003,2003,7,167.0,4,4,3,3,6,1013,440,1453,5,1,1479,0,1479,1,2,0,3,1,4,7,0,0,2003.0,2,2,558,3,3,2,144,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
30,47.0,4608,4,4,3,4,6,1945,1950,7,0.0,3,3,3,1,1,0,747,747,3,1,747,0,747,0,1,0,2,1,3,4,0,0,1945.0,1,1,220,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50,81.0,15593,4,4,3,7,4,1953,1953,7,0.0,4,3,3,1,4,603,701,1304,3,1,1304,983,2287,0,2,0,3,1,3,7,1,3,1953.0,3,2,667,3,3,2,0,21,114,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20,95.0,13651,3,4,3,7,6,1973,1973,7,1115.0,3,4,3,4,5,1880,343,2223,5,1,2223,0,2223,1,2,0,3,1,3,8,2,4,1973.0,3,2,516,3,3,2,300,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,69.0,7599,4,4,3,4,6,1982,2006,7,0.0,3,3,3,1,5,565,280,845,3,1,845,0,845,1,1,0,2,1,3,4,0,0,1987.0,1,2,360,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
60,74.0,10141,3,4,3,7,5,1998,1998,7,40.0,3,4,3,1,1,0,832,832,4,1,885,833,1718,0,2,1,3,1,3,7,1,3,1998.0,3,2,427,3,3,2,0,94,0,291,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20,85.0,10200,4,4,3,5,7,1954,2003,7,104.0,3,3,3,1,5,320,404,1086,4,1,1086,0,1086,1,1,0,3,1,3,6,0,0,1989.0,1,2,490,3,3,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50,60.0,5790,4,4,3,3,6,1915,1950,7,0.0,4,2,3,1,1,0,840,840,4,0,840,765,1605,0,2,0,3,2,3,8,0,0,1915.0,1,1,379,3,3,2,0,0,202,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
180,21.0,1596,4,4,3,4,5,1973,1973,7,0.0,3,4,3,4,6,462,0,462,3,1,526,462,988,1,1,0,2,1,3,5,0,0,1973.0,1,1,297,3,3,2,120,101,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
20,69.0,8475,3,4,3,4,7,1956,1956,7,0.0,3,3,3,1,5,228,724,952,5,1,952,0,952,0,1,0,2,1,3,4,0,0,1956.0,1,1,283,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50,50.0,8635,4,4,3,5,5,1948,2001,7,0.0,3,3,3,1,4,336,295,672,3,1,1072,213,1285,1,1,0,2,1,3,6,0,0,1948.0,1,1,240,3,3,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
90,72.0,10778,4,4,3,4,5,1968,1968,7,0.0,3,3,3,1,1,0,1768,1768,3,0,1768,0,1768,0,2,0,4,2,3,8,0,0,1978.5061638868744,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
50,60.0,10440,4,4,3,5,6,1910,1981,7,0.0,3,3,3,1,1,0,440,440,4,1,682,548,1230,0,1,1,2,1,3,5,0,0,1966.0,1,2,440,3,3,2,74,0,128,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
60,100.0,13000,4,4,3,6,6,1968,1968,7,576.0,3,4,3,1,3,448,448,896,3,1,1182,960,2142,0,2,1,4,1,4,8,1,4,1968.0,3,1,509,3,3,2,0,72,0,252,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
120,32.0,4500,4,4,3,6,5,1998,1998,7,443.0,3,5,4,1,6,1201,36,1237,5,1,1337,0,1337,1,2,0,2,1,3,5,0,0,1998.0,3,2,405,3,3,2,0,199,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20,78.0,10206,4,4,3,8,5,2007,2007,7,468.0,3,4,3,1,6,33,1530,1563,5,1,1563,0,1563,0,2,0,3,1,4,6,1,4,2007.0,2,3,758,3,3,2,144,99,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,80.0,8892,3,4,3,5,5,1960,1960,7,66.0,3,3,3,1,1,0,1065,1065,4,1,1065,0,1065,0,1,1,3,1,3,6,0,0,1974.0,1,2,461,3,3,2,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
80,69.0,8530,3,4,3,7,5,1995,1996,7,22.0,3,4,3,1,1,0,384,384,4,1,804,670,1474,0,2,1,3,1,3,7,1,3,1995.0,3,2,400,3,3,2,120,72,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,121.0,16059,4,4,3,8,5,1991,1992,7,284.0,4,4,3,1,1,0,1288,1288,5,1,1301,1116,2417,0,2,1,4,1,4,9,1,3,1991.0,1,2,462,3,3,2,127,82,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
60,122.0,11911,2,4,3,6,5,2005,2005,7,0.0,4,4,3,3,1,0,684,684,5,1,684,876,1560,0,2,1,3,1,4,6,1,4,2005.0,3,2,400,3,3,2,100,38,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
160,40.0,3951,4,4,3,6,5,2009,2009,7,76.0,4,4,3,3,1,0,612,612,5,1,612,612,1224,0,2,1,2,1,4,4,0,0,2009.0,2,2,528,3,3,2,0,234,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
50,105.0,8470,3,4,3,3,2,1915,1982,7,0.0,2,3,2,1,1,0,1013,1013,3,0,1013,0,1526,0,1,0,2,1,2,6,0,0,1978.5061638868744,0,0,0,0,0,0,0,0,156,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
20,60.0,8070,4,4,3,4,5,1994,1995,7,0.0,3,4,3,1,6,588,402,990,5,1,990,0,990,1,1,0,3,1,3,5,0,0,1978.5061638868744,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,60.0,7200,4,4,3,4,5,1950,1950,7,0.0,3,0,0,0,0,0,0,0,3,1,1040,0,1040,0,1,0,2,1,3,4,0,0,1950.0,1,2,420,3,3,2,0,29,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,85.0,8500,4,4,3,5,3,1961,1961,7,203.0,3,3,3,1,3,600,635,1235,3,1,1235,0,1235,0,1,0,2,1,3,6,0,0,1961.0,1,2,480,3,3,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
30,80.0,13360,3,2,3,5,7,1921,2006,7,0.0,3,4,3,1,5,713,163,876,5,1,964,0,964,1,1,0,2,1,3,5,0,0,1921.0,1,2,432,3,3,2,0,0,44,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
190,60.0,7200,4,4,3,6,6,1910,1998,7,0.0,3,3,2,2,3,1046,168,1214,5,0,1260,1031,2291,0,2,0,4,2,3,9,1,4,1900.0,1,2,506,3,3,2,0,0,0,99,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
60,69.0,9337,3,4,3,6,5,1997,1997,7,0.0,3,4,3,1,6,648,176,824,5,1,905,881,1786,1,2,1,3,1,4,7,0,0,1997.0,2,2,684,3,3,2,0,162,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
60,69.0,9765,2,4,3,6,8,1993,1993,7,68.0,5,4,4,1,5,310,370,680,4,1,680,790,1470,0,2,1,3,1,3,6,1,3,1993.0,3,2,420,3,3,2,232,63,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20,78.0,10264,3,4,3,7,5,1999,1999,7,183.0,4,4,3,3,5,1162,426,1588,5,1,1588,0,1588,0,2,0,3,1,4,6,0,0,1999.0,2,2,472,3,3,2,158,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,73.0,10921,4,2,3,4,5,1965,1965,7,48.0,3,3,3,1,3,520,440,960,3,1,960,0,960,1,1,0,3,1,3,6,0,0,1965.0,3,1,432,3,3,1,120,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
30,85.0,10625,4,4,3,5,5,1920,1950,7,0.0,3,3,3,1,5,108,350,458,2,0,835,0,835,0,1,0,2,1,3,5,0,0,1920.0,1,1,366,2,3,2,0,0,77,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
20,77.0,9320,3,4,3,4,5,1959,1959,7,0.0,3,3,3,1,5,569,381,950,2,1,1225,0,1225,1,1,1,3,1,3,6,0,0,1978.5061638868744,0,0,0,0,0,2,352,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
20,69.0,10603,3,4,3,6,7,1977,2001,7,28.0,3,3,3,2,5,1200,410,1610,4,1,1610,0,1610,1,2,0,3,1,4,6,2,3,1977.0,2,2,480,3,3,2,168,68,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
60,77.0,9206,4,4,3,6,5,1985,1985,7,336.0,4,4,3,1,1,0,741,741,3,1,977,755,1732,0,2,1,3,1,4,7,1,3,1985.0,3,2,476,3,3,2,192,46,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
90,64.0,7018,4,3,3,5,5,1979,1979,7,0.0,3,0,0,0,0,0,0,0,3,1,1535,0,1535,0,2,0,4,2,3,8,0,0,1979.0,1,2,410,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
20,94.0,10402,3,4,3,7,5,2009,2009,7,0.0,3,4,3,1,1,0,1226,1226,5,1,1226,0,1226,0,2,0,3,1,4,6,0,0,2009.0,2,3,740,3,3,2,0,36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
50,69.0,7758,4,4,3,7,4,1931,1950,7,600.0,3,3,3,1,2,224,816,1040,5,1,1226,592,1818,0,1,1,4,1,3,7,2,3,1951.0,1,1,240,3,3,2,0,0,0,184,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
60,75.0,9375,4,4,3,8,5,2003,2004,7,768.0,4,5,3,1,1,0,1053,1053,5,1,1053,939,1992,0,2,1,3,1,4,9,1,4,2003.0,2,2,648,3,3,2,140,45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
30,60.0,10800,4,4,3,4,7,1885,1995,7,0.0,3,2,3,1,1,0,641,641,4,1,1047,0,1047,0,1,0,2,1,3,6,0,0,1954.0,1,1,273,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20,50.0,6000,4,4,3,5,5,1948,1950,7,0.0,3,3,3,1,5,104,516,789,5,1,789,0,789,0,1,0,2,1,3,5,0,0,1948.0,1,1,250,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
50,85.0,8500,4,4,3,5,7,1919,2005,7,0.0,3,3,3,1,1,0,793,793,3,0,997,520,1517,0,2,0,3,1,2,7,0,0,1978.5061638868744,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20,105.0,11751,3,4,3,6,6,1977,1977,7,480.0,3,4,3,1,4,705,1139,1844,5,1,1844,0,1844,0,2,0,3,1,3,7,1,3,1977.0,2,2,546,3,3,2,0,122,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
50,75.0,9525,4,4,3,6,4,1954,1972,7,0.0,3,3,2,1,3,444,550,994,4,1,1216,639,1855,0,2,0,4,1,3,7,0,0,1954.0,1,1,325,3,3,2,182,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
80,69.0,7750,3,4,3,7,5,2000,2000,7,0.0,3,4,3,1,6,250,134,384,5,1,774,656,1430,0,2,1,3,1,3,7,1,3,2000.0,3,2,400,3,3,2,180,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,77.0,9965,4,4,3,7,5,2007,2007,7,220.0,4,5,3,3,6,984,280,1264,5,1,1282,1414,2696,1,2,1,4,1,5,10,1,4,2007.0,3,3,792,3,3,2,120,184,0,168,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
20,69.0,21000,4,3,3,6,5,1953,1953,7,184.0,3,4,3,2,5,35,905,1809,3,1,2259,0,2259,1,2,0,3,1,4,7,2,4,1953.0,1,2,450,3,3,2,166,120,192,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
70,61.0,7259,3,4,2,6,8,1945,2002,7,0.0,3,3,3,1,5,774,104,1028,5,1,1436,884,2320,1,2,1,3,1,4,9,1,3,1945.0,1,1,180,3,3,2,224,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
